event-id,visible,timestamp,location-long,location-lat,manually-marked-outlier,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone
1730461,true,2009-07-10 04:35:45.000,-99.69533,29.48852,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432594.9430255605,3262312.760380331,"14N"
1730462,true,2009-07-10 04:38:18.000,-99.69589,29.48375,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432537.495585968,3261784.551018359,"14N"
1730463,true,2009-07-10 04:40:48.000,-99.69739,29.48102,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432390.26339817146,3261482.927208486,"14N"
1730464,true,2009-07-10 04:43:57.000,-99.70043,29.47452,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432091.2046460167,3260764.4728537286,"14N"
1730465,true,2009-07-10 04:47:48.000,-99.69622,29.46622,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432493.8891052241,3259842.355988084,"14N"
1730466,true,2009-07-10 04:49:51.000,-99.69274,29.45785,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432825.8061726716,3258912.9203466936,"14N"
1730467,true,2009-07-10 04:51:14.000,-99.68691,29.45197,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433387.30750099017,3258258.050525603,"14N"
1730468,true,2009-07-10 04:53:16.000,-99.68635,29.45335,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433442.5152205288,3258410.6387450304,"14N"
1730469,true,2009-07-10 04:54:32.000,-99.69161,29.45214,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432931.628094882,3258279.5831956514,"14N"
1730470,true,2009-07-10 04:55:53.000,-99.69628,29.45034,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432477.554942835,3258082.8346476182,"14N"
1730471,true,2009-07-10 04:57:25.000,-99.68958,29.45008,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433127.1400246745,3258050.162082308,"14N"
1730472,true,2009-07-10 04:58:15.000,-99.69661,29.44561,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432442.41917047533,3257558.927174852,"14N"
1730473,true,2009-07-10 04:58:49.000,-99.68926,29.4424,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433153.14036454447,3257199.011447569,"14N"
1730474,true,2009-07-10 05:00:19.000,-99.6937,29.4437,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432723.37994019396,3257345.610028139,"14N"
1730475,true,2009-07-10 05:01:00.000,-99.68667,29.43946,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433402.4148768177,3256871.7683254345,"14N"
1730476,true,2009-07-10 05:01:13.000,-99.68396,29.43796,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433664.2790870258,3256704.018833245,"14N"
1730477,true,2009-07-10 05:03:19.000,-99.69016,29.43664,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433062.07423968916,3256561.303260322,"14N"
1730478,true,2009-07-10 05:05:00.000,-99.68456,29.43478,,"radio-transmitter","Tadarida brasiliensis","997","Bat 1","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433604.0159550124,3256352.0075815944,"14N"
1730856,true,2009-07-09 01:00:00.000,-99.68456,29.43478,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433604.0159550124,3256352.0075815944,"14N"
1730857,true,2009-07-09 01:02:00.000,-99.68456,29.43478,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433604.0159550124,3256352.0075815944,"14N"
1730858,true,2009-07-09 01:04:16.000,-99.67977,29.43496,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",434068.7293063262,3256369.233576246,"14N"
1730859,true,2009-07-09 01:10:49.000,-99.71129,29.43429,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",431011.05403893156,3256313.2348126424,"14N"
1730860,true,2009-07-09 01:13:01.000,-99.72265,29.44414,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",429915.9687525176,3257411.4234264907,"14N"
1730861,true,2009-07-09 01:14:39.000,-99.73226,29.44568,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",428985.01775090926,3257587.878164128,"14N"
1730862,true,2009-07-09 01:15:21.000,-99.7488,29.4426,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",427378.71971879655,3257256.7953797015,"14N"
1730863,true,2009-07-09 01:15:51.000,-99.74943,29.45462,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",427326.1835636692,3258589.0497436565,"14N"
1730864,true,2009-07-09 01:16:12.000,-99.74947,29.46305,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",427328.3138988033,3259523.152129623,"14N"
1730865,true,2009-07-09 01:17:09.000,-99.73725,29.46077,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",428511.6505743852,3259262.9572883304,"14N"
1730866,true,2009-07-09 01:18:24.000,-99.7587,29.46223,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",426432.71638618363,3259438.0869098543,"14N"
1730867,true,2009-07-09 01:18:58.000,-99.75023,29.46452,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",427255.66810697544,3259686.5085079633,"14N"
1730868,true,2009-07-09 01:24:44.000,-99.7776,29.47274,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",424607.79704140424,3260614.727756772,"14N"
1730869,true,2009-07-09 01:25:33.000,-99.77273,29.46311,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",425072.9029358531,3259544.5378470314,"14N"
1730871,true,2009-07-09 01:40:06.000,-99.8746,29.50902,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",415233.01538230974,3264701.5018122676,"14N"
1730872,true,2009-07-09 01:41:44.000,-99.87452,29.54557,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",415271.2370564167,3268751.4343670956,"14N"
1730873,true,2009-07-09 01:44:37.000,-99.8657,29.55539,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",416133.91466752853,3269833.160145453,"14N"
1730874,true,2009-07-09 01:48:32.000,-99.87704,29.57849,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",415054.62488290964,3272401.05671146,"14N"
1730875,true,2009-07-09 01:50:30.000,-99.85851,29.56796,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",416840.78188976564,3271220.83612234,"14N"
1730876,true,2009-07-09 01:55:38.000,-99.88286,29.61382,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",414520.7030538336,3276320.181227736,"14N"
1730877,true,2009-07-09 02:00:07.000,-99.85353,29.63734,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",417379.76361782604,3278905.1229114444,"14N"
1730878,true,2009-07-09 02:01:22.000,-99.83891,29.61768,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",418779.237365527,3276716.3011974413,"14N"
1730879,true,2009-07-09 02:03:23.000,-99.85933,29.60885,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",416794.9064652043,3275752.347760774,"14N"
1730880,true,2009-07-09 02:09:34.000,-99.86265,29.60268,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",416468.34742443747,3275071.049597608,"14N"
1730881,true,2009-07-09 02:10:48.000,-99.86533,29.6307,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",416232.0045680722,3278177.8281662334,"14N"
1730882,true,2009-07-09 02:11:36.000,-99.8456,29.62568,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",418137.97435227816,3277607.4710286283,"14N"
1730883,true,2009-07-09 02:14:21.000,-99.8241,29.62281,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",420217.19007635466,3277274.4592978647,"14N"
1730884,true,2009-07-09 02:15:52.000,-99.8303,29.61463,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",419610.4416035993,3276372.336179811,"14N"
1730885,true,2009-07-09 02:16:30.000,-99.83897,29.60235,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",418761.1374292789,3275017.6614668434,"14N"
1730886,true,2009-07-09 02:20:23.000,-99.86267,29.58864,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",416454.841325605,3273515.3225067486,"14N"
1730887,true,2009-07-09 02:23:10.000,-99.86395,29.59238,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",416333.9610125505,3273930.6658020373,"14N"
1730888,true,2009-07-09 02:24:59.000,-99.85715,29.60446,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",417002.3987152797,3275264.3387564137,"14N"
1730889,true,2009-07-09 02:26:44.000,-99.85617,29.60285,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",417095.9784775132,3275085.2371669533,"14N"
1730890,true,2009-07-09 02:27:47.000,-99.86638,29.59722,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",416102.6327760481,3274468.7307132822,"14N"
1730891,true,2009-07-09 02:36:31.000,-99.89427,29.60351,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",413407.1200889573,3275186.2127528284,"14N"
1730892,true,2009-07-09 02:53:18.000,-99.84667,29.58212,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",417999.1465852257,3272781.444100449,"14N"
1730893,true,2009-07-09 02:56:43.000,-99.8661,29.58459,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",416119.30074523704,3273069.0260520033,"14N"
1730894,true,2009-07-09 03:01:33.000,-99.88788,29.59298,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",414016.9631397596,3274014.647889216,"14N"
1730895,true,2009-07-09 03:22:09.000,-99.89598,29.5684,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",413211.49229382095,3271297.016624558,"14N"
1730896,true,2009-07-09 03:24:14.000,-99.86055,29.58589,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",416657.9004874867,3273209.076858081,"14N"
1730897,true,2009-07-09 03:26:22.000,-99.85228,29.6122,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",417480.28110653174,3276118.515992482,"14N"
1730898,true,2009-07-09 03:33:26.000,-99.85517,29.6023,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",417192.3640787037,3275023.5784426206,"14N"
1730899,true,2009-07-09 03:36:59.000,-99.85319,29.59629,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",417379.19978897856,3274356.211965511,"14N"
1730900,true,2009-07-09 03:42:33.000,-99.85644,29.59426,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",417062.805111124,3274133.5916100615,"14N"
1730901,true,2009-07-09 03:46:11.000,-99.83667,29.60182,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",418983.4347826955,3274957.3245863807,"14N"
1730902,true,2009-07-09 03:48:42.000,-99.85784,29.58572,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",416920.22804309474,3273188.2961640665,"14N"
1730903,true,2009-07-09 04:02:03.000,-99.84236,29.6143,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",418442.4849432345,3276344.192960371,"14N"
1730904,true,2009-07-09 04:04:34.000,-99.83306,29.59127,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",419324.61633657763,3273785.7904390614,"14N"
1730905,true,2009-07-09 04:07:31.000,-99.828,29.60381,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",419824.5741831657,3275171.8062691162,"14N"
1730906,true,2009-07-09 04:09:34.000,-99.82727,29.58442,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",419879.94138073735,3273022.7491848,"14N"
1730907,true,2009-07-09 04:10:55.000,-99.83371,29.60367,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",419271.54202620394,3275160.2543831314,"14N"
1730908,true,2009-07-09 04:12:04.000,-99.83021,29.59119,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",419600.5632310546,3273774.9474066473,"14N"
1730909,true,2009-07-09 04:12:52.000,-99.83733,29.60096,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",418918.83524303103,3274862.4913473087,"14N"
1730910,true,2009-07-09 04:14:14.000,-99.83597,29.59358,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",419044.6395569503,3274043.7825216646,"14N"
1730911,true,2009-07-09 04:15:01.000,-99.84583,29.60442,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",418098.52025012526,3275251.858297529,"14N"
1730912,true,2009-07-09 04:15:40.000,-99.83441,29.60262,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",419202.9212135423,3275044.393983419,"14N"
1730913,true,2009-07-09 04:16:38.000,-99.83155,29.59123,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",419470.82163235266,3273780.3090708726,"14N"
1730914,true,2009-07-09 04:18:27.000,-99.83499,29.60139,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",419145.7757377852,3274908.5049789315,"14N"
1730915,true,2009-07-09 04:20:55.000,-99.82958,29.59781,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",419666.8216738603,3274508.0552553437,"14N"
1730916,true,2009-07-09 04:21:50.000,-99.83782,29.59435,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",418866.0951070928,3274130.3966679596,"14N"
1730917,true,2009-07-09 04:24:23.000,-99.83496,29.60903,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",419154.77593971905,3275755.0537119717,"14N"
1730918,true,2009-07-09 04:25:56.000,-99.83138,29.59344,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",419489.0402700739,3274025.0751773557,"14N"
1730919,true,2009-07-09 04:27:12.000,-99.83871,29.60102,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",418785.2488780506,3274870.105338858,"14N"
1730920,true,2009-07-09 04:28:07.000,-99.83026,29.59334,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",419597.425852027,3274013.217678767,"14N"
1730921,true,2009-07-09 04:29:19.000,-99.8456,29.6056,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",418121.74530534045,3275382.448967858,"14N"
1730922,true,2009-07-09 04:30:02.000,-99.83504,29.60478,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",419143.63852401165,3275284.1773021524,"14N"
1730923,true,2009-07-09 04:44:44.000,-99.82738,29.52536,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",419822.67051952047,3266478.58658142,"14N"
1730924,true,2009-07-09 05:06:46.000,-99.76194,29.42509,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",426091.63723251957,3255324.8813968543,"14N"
1730925,true,2009-07-09 05:29:54.000,-99.75014,29.42324,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",427234.9558806735,3255112.4743192517,"14N"
1730926,true,2009-07-09 05:35:00.000,-99.68456,29.43478,,"radio-transmitter","Tadarida brasiliensis","577","Bat 7","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433604.0159550124,3256352.0075815944,"14N"
1730739,true,2009-07-14 00:18:00.000,-99.68456,29.43478,,"radio-transmitter","Tadarida brasiliensis","577","Bat 5","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433604.0159550124,3256352.0075815944,"14N"
1730740,true,2009-07-14 00:20:20.000,-99.69152,29.43156,,"radio-transmitter","Tadarida brasiliensis","577","Bat 5","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432926.8272079718,3255999.2065930194,"14N"
1730741,true,2009-07-14 00:23:25.000,-99.67905,29.42935,,"radio-transmitter","Tadarida brasiliensis","577","Bat 5","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",434134.94393814664,3255747.2237614477,"14N"
1730742,true,2009-07-14 00:25:39.000,-99.68186,29.42895,,"radio-transmitter","Tadarida brasiliensis","577","Bat 5","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433862.1196355111,3255704.4933012174,"14N"
1730743,true,2009-07-14 00:28:09.000,-99.68588,29.42595,,"radio-transmitter","Tadarida brasiliensis","577","Bat 5","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433470.22976774105,3255374.3722626073,"14N"
1730744,true,2009-07-14 00:30:11.000,-99.68637,29.42345,,"radio-transmitter","Tadarida brasiliensis","577","Bat 5","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433421.0686761385,3255097.6453904756,"14N"
1730745,true,2009-07-14 00:32:02.000,-99.68279,29.42577,,"radio-transmitter","Tadarida brasiliensis","577","Bat 5","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433769.84774581966,3255352.6688637547,"14N"
1730746,true,2009-07-14 00:34:05.000,-99.68371,29.42236,,"radio-transmitter","Tadarida brasiliensis","577","Bat 5","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433678.3910788513,3254975.3549693027,"14N"
1730747,true,2009-07-14 00:36:00.000,-99.68497,29.4259,,"radio-transmitter","Tadarida brasiliensis","577","Bat 5","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433558.4686368264,3255368.3133037034,"14N"
1730748,true,2009-07-14 00:38:44.000,-99.6813,29.42483,,"radio-transmitter","Tadarida brasiliensis","577","Bat 5","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433913.7717709243,3255247.6691409918,"14N"
1730749,true,2009-07-14 00:40:59.000,-99.67683,29.42209,,"radio-transmitter","Tadarida brasiliensis","577","Bat 5","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",434345.6112254728,3254941.545538656,"14N"
1730750,true,2009-07-14 00:43:29.000,-99.66565,29.42573,,"radio-transmitter","Tadarida brasiliensis","577","Bat 5","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",435432.42993677646,3255338.6243682033,"14N"
1730751,true,2009-07-14 00:45:18.000,-99.66523,29.42154,,"radio-transmitter","Tadarida brasiliensis","577","Bat 5","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",435470.52241714677,3254874.1300809244,"14N"
1730752,true,2009-07-14 00:49:25.000,-99.65963,29.42093,,"radio-transmitter","Tadarida brasiliensis","577","Bat 5","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",436013.3709684935,3254803.4553458137,"14N"
1730753,true,2009-07-14 00:52:16.000,-99.65825,29.43036,,"radio-transmitter","Tadarida brasiliensis","577","Bat 5","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",436153.1370998311,3255847.5646671313,"14N"
1730754,true,2009-07-14 00:55:45.000,-99.65624,29.42155,,"radio-transmitter","Tadarida brasiliensis","577","Bat 5","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",436342.60795774625,3254870.2976573296,"14N"
1730755,true,2009-07-14 00:58:19.000,-99.65058,29.41944,,"radio-transmitter","Tadarida brasiliensis","577","Bat 5","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",436890.3544612643,3254633.4292228604,"14N"
1730756,true,2009-07-14 01:01:31.000,-99.63968,29.41633,,"radio-transmitter","Tadarida brasiliensis","577","Bat 5","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",437945.8445366996,3254282.986814605,"14N"
1730757,true,2009-07-14 01:06:16.000,-99.63613,29.4094,,"radio-transmitter","Tadarida brasiliensis","577","Bat 5","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",438286.0438851568,3253513.246847956,"14N"
1730758,true,2009-07-14 01:08:46.000,-99.63646,29.40727,,"radio-transmitter","Tadarida brasiliensis","577","Bat 5","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",438252.74098629376,3253277.4136944185,"14N"
1730759,true,2009-07-14 01:11:36.000,-99.63469,29.39802,,"radio-transmitter","Tadarida brasiliensis","577","Bat 5","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",438418.8901155646,3252251.5630795257,"14N"
1730760,true,2009-07-14 01:13:28.000,-99.63387,29.39703,,"radio-transmitter","Tadarida brasiliensis","577","Bat 5","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",438497.85699834215,3252141.437171279,"14N"
1730761,true,2009-07-14 01:16:10.000,-99.63407,29.39201,,"radio-transmitter","Tadarida brasiliensis","577","Bat 5","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",438475.42992470926,3251585.319007428,"14N"
1730762,true,2009-07-14 01:18:48.000,-99.62915,29.38603,,"radio-transmitter","Tadarida brasiliensis","577","Bat 5","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",438949.2628398027,3250920.1438966445,"14N"
1730763,true,2009-07-14 01:19:08.000,-99.62443,29.384,,"radio-transmitter","Tadarida brasiliensis","577","Bat 5","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",439406.0834446546,3250692.758628648,"14N"
1730764,true,2009-07-14 01:24:07.000,-99.62054,29.37285,,"radio-transmitter","Tadarida brasiliensis","577","Bat 5","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",439777.00766562554,3249455.3140684254,"14N"
1730765,true,2009-07-14 01:27:10.000,-99.61491,29.36811,,"radio-transmitter","Tadarida brasiliensis","577","Bat 5","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",440320.64185637457,3248927.228247094,"14N"
1730766,true,2009-07-14 01:30:24.000,-99.61713,29.36241,,"radio-transmitter","Tadarida brasiliensis","577","Bat 5","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",440101.84211481607,3248296.7995984736,"14N"
1730767,true,2009-07-14 01:35:54.000,-99.60969,29.35873,,"radio-transmitter","Tadarida brasiliensis","577","Bat 5","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",440821.8496244861,3247885.2620901465,"14N"
1730768,true,2009-07-14 01:39:06.000,-99.60551,29.34879,,"radio-transmitter","Tadarida brasiliensis","577","Bat 5","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",441221.8737843727,3246781.7953226995,"14N"
1730769,true,2009-07-14 01:43:02.000,-99.60609,29.34316,,"radio-transmitter","Tadarida brasiliensis","577","Bat 5","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",441162.33679868636,3246158.280835173,"14N"
